Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,y1,y2,y3,y4,Unnamed: 11,Unnamed: 12,y_chain_1,y_chain_2,y_chain_3,pred_y_chain_1,pred_y_chain_2,pred_y_chain_3
22923,64294,44805.49722,support.it@Company.com,company support issue submit,gentile grazie per aver contattato vorremmo infor la che gli addebiti non sono collegati al suo id company si prega di mettersi in contatto con la banca che ha emesso la carta di credito per ulteriore assistenza dal momento che sono state rilevate attivit sospette nel frattempo abbiamo rimborsato euro e euro lei ricevera il denaro sul suo conto entro giorni lavorativi se dovessi avere ulteriori domande contattaci rispondendo questa mail saremo lieti di aiutarti cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi n support issue submit non risultano abbonamenti attivi tanto meno transazioni effettuate ma come si evince dall estratto conto allegato in data ha addebitato sul mio conto importi nell arco di min pari circa inoltre sulla mia area company non neppure inserita la carta di credito sul quale stato addebitato in quanto non ho mai accettato condizioni varie richiedo spiegazioni rimborso attendo risposta di seguito dati richiesti per approfondimenti id mail richiedo cancellazione abbonamenti se attivi rimborso cancellazione dati registrati nei vostri archivi inviato da outlook da inviato mercoled agosto oggetto support issue submit caro questa mail riguarda la sua preoccupazione per gli addebiti sconosciuti sar pi che felice di assisterla nella sua richiesta far del mio meglio per aiutarla gli addebiti che hai ricevuto sono probabilmente legati un servizio a un abbonamento company che hai sottoscritto se si desidera annullare abbonamento seguire le indicazioni riportate di seguito dal telefono company impostazioni centro account pagamenti acquisti abbonamenti toccare il servizio per il quale si desidera annullare abbonamento dal computer accedere al sito web ufficiale accedere https id cloud company com cas portal login html andare su pagamenti acquisti abbonamenti pagamenti senza password toccare rimuovi se si accede al portale online con il telefono necessario attivare prima la versione desktop del browser se abbonamento scompare dal vostro conto significa che stato annullato con successo una volta annullato non verranno effettuate detrazioni dal conto partire dal mese successivo se avete bisogno di ulteriore assistenza vi preghiamo di fornirci le seguenti informazioni per indagare sul vostro account fornire maggiori informazioni sull abbonamento il vostro id company numero di telefono comprensivo di codice paese indirizzo mail la richiesta ad esempio annullamento dell abbonamento company cloud annullamento dell abbonamento company music annullamento dell abbonamento company video prova delle transazioni se il pagamento stato effettuato con la carta bancaria copia dell estratto conto bancario che riporti gli addebiti effettuati da se le ultime cifre della carta bancaria se il pagamento stato effettuato con paypal una schermata del pagamento con il numero di fattura della transazione disponibile se il pagamento stato effettuato con il telefono il numero di telefono che stato addebitato una schermata della bolletta telefonica che mostri gli addebiti effettuati da se se avete ulteriori domande non esitate rispondere questa mail saremo lieti di aiutarvi risolvere vostri dubbi apprezzeremmo molto il vostro feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del vostro contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto arriver all indirizzo mail che avete utilizzato per contattarci cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi support issue submit product company id requests security concerns or account compromised contact full name phone numbe contact email address sum of the issue ho ricevuto addebiti non autorizzati il non risultano abbonamento attivi sul mio id chiedo rimborso cancellazione attivazione servizi dati personali bancari home news events products partners support copyright se,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22901,64187,44805.36181,support.de@Company.com,abo kündigen,sehr geehrter kunde vielen dank r die bereitstellung der angeforderten informationen ich bedanke mich ihnen r ihre geduld in dieses lange prozess und ich entschuldige mich ihnen dass sie noch ein bisschien warten ssen wir sch tzen ihre zusammenarbeit sehr ich werde ihr problem mit unserem spezialisierten team pr fen und sie so schnell wie glich ber eventuelle nderungen informieren mit freundlichem gru kundenservice die se ist eine gesellschaft nach irischem recht mit sitz in se ist der anbieter von company mobile services r company und honor ger tebesitzer in und anderen ndern abo ndigen ich chte dieses abonnement sofort ndigen es wird im angezeigt sst sich aber nicht ndigen gspace company id hw rohrdesignerpatrick gmail com danke am mi um uhr schrieb sehr geehrter kunde vielen dank dass sie mit kontakt aufgenommen haben wir hoffen dass es ihnen gut geht in dieser mail geht es um ihr anliegen ihr unbekanntes abonnement zu ndigen leider haben wir aus gr nden des datenschutzes nicht die notwendige erlaubnis abonnements im namen unserer nutzer zu ndigen ich werde ihnen die ndigungsschritte mitteilen aber wenn sie bei der befolgung dieser schritte auf probleme sto en finden sie weiter unten auch die informationen die wir von ihnen ben tigen um die angelegenheit untersuchen zu nnen bitte befolgen sie den chsten leitfaden um ihr problem zu sen auf ihrem company handy einstellungen kontocenter zahlung und eink ufe abonnements und tippen sie auf den dienst dessen abonnement sie ndigen chten greifen sie von ihrem computer aus auf die offizielle website zu melden sie sich bei https id cloud company com cas portal login html an und gehen sie zu zahlungen und eink ufe abonnements passwortlose zahlungen und tippen sie auf entfernen bitte beachten sie dass sie beim zugriff auf die website von ihrem handy aus die desktop version aktivieren ssen damit die registerkarte zahlungen und eink ufe angezeigt wird wenn das abonnement aus ihrem konto verschwindet bedeutet dies dass es erfolgreich gek ndigt wurde nach der ndigung wird ab dem folgenden monat nichts mehr von ihrem konto abgebucht wenn sie weitere hilfe ben tigen geben sie uns bitte die folgenden informationen damit wir ihr konto berpr fen und weitere informationen ber das abonnement bereitstellen nnen ihre company id telefonnummer mit landesvorwahl mail adresse ihr anliegen b company cloud abonnement ndigen company musik abonnement ndigen company video abonnement ndigen nachweis der transaktionen wenn die zahlung mit ihrer bankkarte erfolgt ist kopie ihres kontoauszugs mit den abbuchungen von se und den letzten ziffern ihrer bankkarte wenn die zahlung mit ihrem paypal erfolgt ist ein screenshot der zahlung mit der nummer der transaktionsrechnung liegt vor wenn die zahlung mit ihrem telefon erfolgt ist die telefonnummer die belastet wurde ein screenshot der telefonrechnung der die geb hren von se zeigt wir rden uns sehr ber ihr feedback zu unserem mail austausch freuen da wir ihren input ben tigen um unseren service weiter zu verbessern wir laden sie daher ein die umfrage auszuf llen die sie in rze ber die mail adresse erhalten werden die sie zur kontaktaufnahme mit uns verwendet haben wenn sie weitere fragen haben nnen sie gerne auf diesen mail thread antworten und wir werden ihnen gerne weiterhelfen mit freundlichen gr en andrea se is company incorporated under the laws of with its headquarters in se is the provider of company mobile services to company and honor device owners in europe canada new zealand and other countries abo ndigen hiermit ndige ich dieses abonnement mit sofortiger wirkung mfg,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22901,64223,44805.40347,support.de@Company.com,abo kündigen,sehr geehrter kunde ich bedanke mich ihnen r ihre geduld in dieses lange prozess und ich entschuldige mich ihnen r den wartenzeit unser internes team sagte mir dass die transaktion a r das gspace monats abonnement auf dem konto rohrdes war wir haben den letzten betrag ausgestellt und in diesem fall verlieren sie den zugang zu den kostenpflichtigen funktionen der app und es wird keine weitere geb hr erhoben rgen sie nicht uns anzusprechen falls wir ihnen weiter darin behilflich sein nnen mit freundlichem gru kundenservice die se ist eine gesellschaft nach irischem recht mit sitz in se ist der anbieter von company mobile services r company und honor ger tebesitzer in und anderen ndern,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,Suggestion,,
22819,64233,44805.41944,support.eu@Company.com,can el order.,for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order for your email have been able to follow your instructions to subscriptions password free payments but there is no remove button nothing comes on the screen to click on please advise further kind regards welsh get outlook for android can el order we truly apologize for any misunderstanding in our previous interactions regarding your request to cancel an order subscription will gladly walk you through the process on how to cancel any payment subscription on your account since we do not have the necessary permission to cancel on behalf of our users go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window if you have any further issues cancelling it or any other questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely cristiana se is the provider of company mobile services to company and honor device owners in can el order regarding my recent enquiry about cancelling my order don know how to get sky tone am not familiar with this would appreciate more support in this matter kind regards welsh get outlook for android can el order we hope you re doing well this email is regarding your concern about canceling your order worry will do my best to solve your problem you can cancel an order that has not been activated or expired by going to skytone me order available touch the order you want to cancel and touch cancel order the payment amount will be refunded you can cancel an order that has been activated or expired if you don succeed please come back with an email and will transfer your case to our internal team we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely silvia se is the provider of company mobile services to company and honor device owners in can el order would like to cancel the order above please can you let me know what need to do kind regards welsh get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22819,64310,44805.52083,support.eu@Company.com,can el order.,when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android can el order for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22819,64431,44805.66319,support.eu@Company.com,can el order.,for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22819,64453,44805.69028,support.eu@Company.com,can el order.,get outlook for android can el order for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22635,64442,44805.67569,support.eu@Company.com,c,would like to follow up to your case raised on you have stated that you would like to cancel your subscription unfortunately we are not allowed to delete accounts and subscriptions on behalf of our customers due to privacy policy however you can unsubscribe at any time following these steps from your computer access the official website login to https id cloud company com cas portal login html and go to account security payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account starting from the next month if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in c don have this phone anymore can cancel my payments please sent from my iphone i would be more than happy to assist you with your inquiry in order to give you the best solution could you please clarify your request with following information your company id problem details when did the problem occur company id registration country settings company id settings about screenshot of the issue hms company mobile services go to settings company id settings about company cloud version settings company id cloud settings about emui version settings company id settings about and we will be glad to help you anytime for your understanding sincerely alexia se is the provider of company mobile services to company and honor device owners in c sent from my iphone,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22607,64288,44805.48889,support.it@Company.com,company support issue submit,grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato eurox ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi inviato da libero mail per android luned agosto pm da grazie per averci contattato non siamo riusciti trovare questi pagamenti nel nostro sistema siccome non sono collegati all account company id michele libero potrebbe confer che gli importi sono stati addebitati da nello screenshot non siamo in grado di vederlo se stato addebitato da la preghiamo di cliccare su uno di questi pagamenti per vedere dettagli ad esempio ora esatta il numero della transazione ecc ci scusiamo per disagi che questo processo pu causare in caso di ulteriori domande non esiti contattarci rispondendo questa mail cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi the last number of my card inviato da libero mail per android luned agosto am da we hope you re doing well this email is regarding your concern about the unknown charges ll be more than happy to assist you with your inquiry and will do my absolute best to help the charges you received are likely to be related to company service or subscription you have signed up for judging by the price this is likely company cloud subscription if you would like to cancel your subscription please follow the guideline below from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please be aware that if you access the online portal with your phone you should first activate the desktop version of the browser if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely se is the provider of company mobile services to company and honor device owners in product in app purchase requests unusual activity or unauthorised charges contact full name carpini phone numbe contact email address company id account hw michele libero it sum of the issue have seen on my card bill charge of for times wothout authorization home news events products partners support copyright se,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion | Payment,Suggestion | Payment | Subscription cancellation,,,
22578,64275,44805.46944,support.it@Company.com,pagamenti,gentile grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato euro ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la sua banca per ulteriore assistenza ci dispiace molto che abbia dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi pagamenti le confermo che il numero di telefono mi sconosciuto prego procedere con il supporto il rimborso grazie ca il ago ha scritto gentile grazie per averci contattato il numero in cause un numero di telefono il quale connesso all account il quale ha fatto il pagamento risultato sulla sua carta nel caso non riconoscesse il numero di telefono allora ci informi in modo da poter chiedere supporto ci scusiamo per disagi che questo processo pu causare in caso di ulteriori domande non esiti contattarci rispondendo questa mail cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi pagamenti buon giorno la ringrazio ma nn mi aiuto che numero una carta di credito ci deve essere un errore ca il ago ha scritto gentile ms ca grazie per aver contattato ti contattiamo in merito alla seguente richiesta da parte tua riguardante pagamenti sconosciuti questi addebiti sembrano essere legati agli acquisti app effettuati dall account collegato sul gioco knights farm se dovessi avere ulteriori domande contattaci rispondendo questa mail saremo lieti di aiutarti cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control,,,Problem/Fault | Payment issue | Risk Control
22576,64283,44805.48125,support.it@Company.com,rimborso,gentile grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi rimborso buona sera visto che dal vostro accertamento avete potuto appurare che acquisto non riguardi me evidente che si tratti di un pagamento illecito vi prego pertanto di rimborsarmi importo di annullare acquisto fraudolento del vostro videogioco saluti fava il ha scritto gentile grazie per aver contattato speriamo che stia bene questa mail riguarda il rimborso che ha richiesto questi addebiti sembrano essere legati agli acquisti di app effettuati dall account collegato su game knights farm non al suo account company se ha ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto la invitiamo compilare il sondaggio che le arriver presto all indirizzo mail che ha utilizzato per contattarci cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi rimborso annullamento abbonamento sconosciuto in quanto non ho sottoscritto nessun abbonamento allego screenshot della app di gestione della mia carta che termina con si tratta di quattro addebiti da euro uno addebito da euro saluti fava il ha scritto gentile grazie per aver contattato speriamo che stia bene questa mail riguarda la sua preoccupazione per il rimborso che ha richiesto non si preoccupi capisco perfettamente la sua richiesta far del mio meglio per aiutarla fornire la migliore soluzione disponibile la preghiamo di fornirci le seguenti informazioni per indagare sul vostro conto fornire maggiori informazioni sull abbonamento il vostro id company numero di telefono comprensivo di codice paese indirizzo mail la richiesta ad esempio annullamento dell abbonamento company cloud annullamento dell abbonamento company music annullamento dell abbonamento company video prova delle transazioni se il pagamento stato effettuato con la carta bancaria copia dell estratto conto bancario che riporti gli addebiti effettuati da se le ultime cifre della carta bancaria se il pagamento stato effettuato con paypal una schermata del pagamento con il numero di fattura della transazione disponibile se il pagamento stato effettuato con il telefono il numero di telefono che stato addebitato una schermata della bolletta telefonica che mostri gli addebiti effettuati da se se ha altre domande non esiti contattarci cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi support issue submit product other products requests requests contact full name fava phone numbe contact email address company id account sum of the issue mi vengono addebidati sulla carta di credito me intestata in data agosto quattro importi da euro uno da da limited ie per servizi mai sottoscritti provvedete grazie home news events products partners support copyright se,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control,,,Problem/Fault | Payment issue | Risk Control
22576,64449,44805.68611,support.it@Company.com,rimborso,gentile la ringrazio per il lavoro svolto attendo fiducioso saluti il ha scritto gentile grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi rimborso buona sera visto che dal vostro accertamento avete potuto appurare che acquisto non riguardi me evidente che si tratti di un pagamento illecito vi prego pertanto di rimborsarmi importo di annullare acquisto fraudolento del vostro videogioco saluti il ha scritto gentile grazie per aver contattato speriamo che stia bene questa mail riguarda il rimborso che ha richiesto questi addebiti sembrano essere legati agli acquisti di app effettuati dall account collegato su game knights farm non al suo account company se ha ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto la invitiamo compilare il sondaggio che le arriver presto all indirizzo mail che ha utilizzato per contattarci cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi rimborso annullamento abbonamento sconosciuto in quanto non ho sottoscritto nessun abbonamento allego screenshot della app di gestione della mia carta che termina con si tratta di quattro addebiti da euro uno addebito da euro saluti il ha scritto gentile grazie per aver contattato speriamo che stia bene questa mail riguarda la sua preoccupazione per il rimborso che ha richiesto non si preoccupi capisco perfettamente la sua richiesta far del mio meglio per aiutarla fornire la migliore soluzione disponibile la preghiamo di fornirci le seguenti informazioni per indagare sul vostro conto fornire maggiori informazioni sull abbonamento il vostro id company numero di telefono comprensivo di codice paese indirizzo mail la richiesta ad esempio annullamento dell abbonamento company cloud annullamento dell abbonamento company music annullamento dell abbonamento company video prova delle transazioni se il pagamento stato effettuato con la carta bancaria copia dell estratto conto bancario che riporti gli addebiti effettuati da se le ultime cifre della carta bancaria se il pagamento stato effettuato con paypal una schermata del pagamento con il numero di fattura della transazione disponibile se il pagamento stato effettuato con il telefono il numero di telefono che stato addebitato una schermata della bolletta telefonica che mostri gli addebiti effettuati da se se ha altre domande non esiti contattarci cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi support issue submit product other products requests requests contact full name phone numbe contact email address company id account sum of the issue mi vengono addebidati sulla carta di credito me intestata in data agosto quattro importi da euro uno da da limited ie per servizi mai sottoscritti provvedete grazie home news events products partners support copyright se,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control,,,
22576,64455,44805.69236,support.it@Company.com,rimborso,gentile la ringraziamo per averci presentato questo problema per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi rimborso gentile la ringrazio per il lavoro svolto attendo fiducioso saluti fava il ha scritto gentile grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede se il fornitore di servizi mobili company per proprietari di dispositivi company honor in altri paesi,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control,,,
